ID,English,Others,Japanese
ghost13talkb1,"Ahhh... ohhhh! Slow down! My spine is already busted. And don't be rough with my horns you stupid asshole. They are not fake. Fuck! Thank Devil, I'm not in a super suckerass state.","Ahhh... ohhhh! Slow down! My spine is already busted. And don't be rough with my horns you stupid asshole. They are not fake. Fuck! Thank Devil, I'm not in a super suckerass state.",ああ、ゆっくりしてください！私の背骨はすでに折れています。あなたは私の角を乱暴に扱います。
ghost13talkb2,Good Hells! Are you scared that I will take control of you? No.. Then why the hell don't you wear your cloths and fuck my ass instead you coward.,Good Hells! Are you scared that I will take control of you? No.. Then why the hell don't you wear your cloths and fuck my ass instead you coward.,"Damn it! Thanks devil, i'm not in my super succubus form."
ghost13talkb3,"(In a strange voice...) Tahw siht! Eno fo ym tsol nerdlihc. Emoc emoh, dlihc... Tel em evig uoy ym sgnisselb. Tel em etsat taht kcoc fo sruoy. Nruter ot eht ecalp erehw uoy gnoleb. 'Tsulana Egalliv!'","(In a strange voice...) Tahw siht! Eno fo ym tsol nerdlihc. Emoc emoh, dlihc... Tel em evig uoy ym sgnisselb. Tel em etsat taht kcoc fo sruoy. Nruter ot eht ecalp erehw uoy gnoleb. 'Tsulana Egalliv!'","(変な声で…) Tahw siht! Eno fo ym tsol nerdlihc. Emoc emoh, dlihc... Tel em evig uoy ym sgnisselb. Tel em etsat taht kcoc fo sruoy. Nruter ot eht ecalp erehw uoy gnoleb. 'Tsulana Egalliv!'"
ghost13talkc1,You made me watch you having sex with someone else other than me. How could such sin go unpunished. I'm gonna make leave you more tired than before once I'm done with you. But don't worry. It will be slow and ecstatic.,You made me watch you having sex with someone else other than me. How could such sin go unpunished. I'm gonna make leave you more tired than before once I'm done with you. But don't worry. It will be slow and ecstatic.,私がそばにいるときに、あなたは大胆にも誰かにペニスを入れました。そのような罪は私の監視の下で罰されないままであるべきではありません。
ghost13talkc2,Hang on tight! I don't want you to slip and hit your head. Having sex with you will be useless if you become unconscious.,Hang on tight! I don't want you to slip and hit your head. Having sex with you will be useless if you become unconscious.,しっかりつかまっていないと、滑って頭を打ってしまいます。
ghost13talkc3,Why are you wailing? I thought you are enjoying ramming your cock inside my juicy ass. Maybe it's the fear of paralyzed I will leave you after this session.,Why are you wailing? I thought you are enjoying ramming your cock inside my juicy ass. Maybe it's the fear of paralyzed I will leave you after this session.,なぜ泣いているのですか？あなたは私が怪物になる悪夢を見ているに違いありません。心配しないで！ これが私の最終形態です。
ghost13talkc4,"Ohh.. how nice of you to bring my some cum water to drink! I was so thirsty from all this sex session. Do you want some of my milk? You look so pale, hehe...","Ohh.. how nice of you to bring my some cum water to drink! I was so thirsty from all this sex session. Do you want some of my milk? You look so pale, hehe...",射精した水を持ってきてくれて本当に良かった.... 私はセックスのせいでとても喉が渇いていました。
ghost13talkd1,On! I ma ni ym laer kcus-ssa-eeb mrof. Eh si ton eht yug I was nehw I tsrif mrofsnart otni siht retsnom. I lliw... I lliw yats a kcus-ssa-eeb reverof... Fi eh muc edisni em won I lliw eb siht retsnom reverof.,On! I ma ni ym laer kcus-ssa-eeb mrof. Eh si ton eht yug I was nehw I tsrif mrofsnart otni siht retsnom. I lliw... I lliw yats a kcus-ssa-eeb reverof... Fi eh muc edisni em won I lliw eb siht retsnom reverof.,On! I ma ni ym laer kcus-ssa-eeb mrof. Eh si ton eht yug I was nehw I tsrif mrofsnart otni siht retsnom. I lliw... I lliw yats a kcus-ssa-eeb reverof... Fi eh muc edisni em won I lliw eb siht retsnom reverof.
ghost13talkd2,"Esaelp ton od muc, esaelp ton od muc! Yhw ma I denekaew htiw muc retaw? Ebyam I ma ton yletelpmoc enummi ot ti.","Esaelp ton od muc, esaelp ton od muc! Yhw ma I denekaew htiw muc retaw? Ebyam I ma ton yletelpmoc enummi ot ti.","Esaelp ton od muc, esaelp ton od muc! Yhw ma I denekaew htiw muc retaw? Ebyam I ma ton yletelpmoc enummi ot ti."
ghost13talkd3,Ereht si ton yaw I nac epacse. I ma gnileef os kaew dna siht yug gnidloh em llew ni sih smra. Kcuf! I lliw eb yllanrete denmad ot eb kcus-ssa-eeb.,Ereht si ton yaw I nac epacse. I ma gnileef os kaew dna siht yug gnidloh em llew ni sih smra. Kcuf! I lliw eb yllanrete denmad ot eb kcus-ssa-eeb.,Ereht si ton yaw I nac epacse. I ma gnileef os kaew dna siht yug gnidloh em llew ni sih smra. Kcuf! I lliw eb yllanrete denmad ot eb kcus-ssa-eeb.
ghost13talkd4,Tsuj od revetahw uoy tnaw htiw em. Ym etaf saw delaes eht yad uoy emac edisni ym yssup. Uoy erew ton esoppus ot ehe eno. Yhw did uoy od ti?,Tsuj od revetahw uoy tnaw htiw em. Ym etaf saw delaes eht yad uoy emac edisni ym yssup. Uoy erew ton esoppus ot ehe eno. Yhw did uoy od ti?,Tsuj od revetahw uoy tnaw htiw em. Ym etaf saw delaes eht yad uoy emac edisni ym yssup. Uoy erew ton esoppus ot ehe eno. Yhw did uoy od ti?
introluna1,"Ted, you back! It's huge sigh of relief that you are alright. Apparently the ghost you captured attacked you. I don't know what exactly happened but you were not responding on call. When I reached there you were fainted with a ghost captured next you. Rebecca was happy with your work. She gave her some of the basic equipments.","Oh, T-Taichi! I thought you were getting discharged tomorrow. Don't go to your room right now. It's all messy. By the way, you were unconscious when we find you. We have lost all our tools but I let Masuo work on my ass for days to get enough money for some equipments.",たいちくん！戻ってきました!なんと大きな安堵のため息です!あなたが捕らえた幽霊があなたを攻撃しました。任務は完全に成功しなかったにもかかわらず、白金さんはあなたに満足し、いくつかの基本的な装備を私たちにくれました。
